cond,seg,hand,axis,app,RMSE_full,RMSE_q1,RMSE_q2,RMSE_q3,RMSE_q4,section
15kg_10bpm,1BC,R,Resultant,preRiCTO,24.900115826120327,23.826450426078907,3.204793734801904,0.8745480839615659,43.03541057845918,BC
15kg_10bpm,1BC,R,Vertical,preRiCTO,26.004463854829076,27.92408131069042,2.100326654250555,1.2550273691541065,43.25947055409682,BC
15kg_10bpm,2BC,L,AP,preRiCTO,13.205339583051684,21.509093923237376,2.87868232203504,7.645656637982091,12.976132491677493,BC
15kg_10bpm,2BC,L,ML,preRiCTO,16.364424778935682,10.479429697979302,13.4259979130621,23.180203387778175,15.643002658487763,BC
15kg_10bpm,2BC,L,Resultant,preRiCTO,22.328683901594992,22.978151572062014,4.676511073162551,3.6330490781574776,37.354320275959466,BC
15kg_10bpm,2BC,L,Vertical,preRiCTO,22.849715435594717,25.44382262184365,1.9236311576333571,3.9233016189726193,37.247116560240585,BC
15kg_10bpm,2BC,R,AP,preRiCTO,13.337734398968376,14.273806242884167,2.2297483845719746,15.299534506261619,16.2878955563103,BC
15kg_10bpm,2BC,R,ML,preRiCTO,20.181396179760313,34.35955768930669,12.881748050493794,8.472287725142134,14.778761410758351,BC
15kg_10bpm,2BC,R,Resultant,preRiCTO,27.80267652131774,24.66878588299003,4.540440615947989,1.713646962099761,48.93847841175007,BC
15kg_10bpm,2BC,R,Vertical,preRiCTO,28.74471454547448,28.179935729762043,1.7697876388015144,1.5514900489021222,49.40449950685224,BC
15kg_10bpm,3BC,L,AP,preRiCTO,14.081210127798919,17.763090950950048,6.162454947787319,8.4865850329679,19.002220446225028,BC
15kg_10bpm,3BC,L,ML,preRiCTO,15.257424729395693,9.27106376458258,7.233039800757568,18.64968822590904,20.902411501880835,BC
15kg_10bpm,3BC,L,Resultant,preRiCTO,28.40288810454344,31.961305244837735,3.389862425686211,4.355994460285803,46.0682424910966,BC
15kg_10bpm,3BC,L,Vertical,preRiCTO,28.110748269980473,33.97932161556363,2.57806520633952,2.348080993837964,44.13387672653054,BC
15kg_10bpm,3BC,R,AP,preRiCTO,12.028216500819369,13.933906940616925,1.9670649674017213,13.018883908081587,14.444344215953238,BC
15kg_10bpm,3BC,R,ML,preRiCTO,19.57497667617766,29.373164252040787,11.806590926940121,13.01699139092199,19.02492301616145,BC
15kg_10bpm,3BC,R,Resultant,preRiCTO,30.88323934777463,27.072074035997847,5.94063174196399,1.2626954999696203,54.45063193920918,BC
15kg_10bpm,3BC,R,Vertical,preRiCTO,31.435460542302927,30.312725583694323,2.8229731995050686,1.485356296792334,54.27178268713423,BC
15kg_10bpm,4BC,L,AP,preRiCTO,12.101638065870302,18.73991526033692,3.232555204118993,4.522207508915601,14.195488293224585,BC
15kg_10bpm,4BC,L,ML,preRiCTO,14.176081886028335,11.599620724333942,8.64937582180195,17.562022229941352,16.81620425600803,BC
15kg_10bpm,4BC,L,Resultant,preRiCTO,21.51376986861445,21.80575099868358,3.58181452109635,3.536214117663865,36.28225203752556,BC
15kg_10bpm,4BC,L,Vertical,preRiCTO,21.4800799372053,24.07221248405018,2.348244746182669,1.8191521101391683,35.023839520310034,BC
15kg_10bpm,4BC,R,AP,preRiCTO,12.029447772617408,17.23580905190453,2.076858275046309,10.915285128290835,12.56096119564561,BC
15kg_10bpm,4BC,R,ML,preRiCTO,16.58380123523615,24.734127321005438,10.260956711486454,10.978029823355966,16.216958313114752,BC
15kg_10bpm,4BC,R,Resultant,preRiCTO,25.751186930447414,24.070422473276185,3.8478770622891094,1.3352296490583713,44.75408473295871,BC
15kg_10bpm,4BC,R,Vertical,preRiCTO,27.4371433029397,30.78161017133678,1.557053137671217,2.109354842103576,44.795667359450235,BC
15kg_10bpm,5BC,L,AP,preRiCTO,7.942737907564864,11.979938588175287,4.190486699358754,2.6061833556845766,9.146275316635359,BC
15kg_10bpm,5BC,L,ML,preRiCTO,11.197489529894028,8.429743725744194,3.285846552520487,11.91594744806121,16.48726978394817,BC
15kg_10bpm,5BC,L,Resultant,preRiCTO,25.29179225955758,25.442369990126178,2.5341072318300237,0.9513896530500617,43.074677781080595,BC
15kg_10bpm,5BC,L,Vertical,preRiCTO,25.465118185080076,26.74377782947585,2.493300088900245,3.2344080358271774,42.60643091152946,BC
15kg_10bpm,5BC,R,AP,preRiCTO,9.666792328183956,16.33762595990424,2.464563183259288,6.957258531516298,7.346495151877612,BC
15kg_10bpm,5BC,R,ML,preRiCTO,13.945675848843488,23.899060908134707,2.240977632959682,3.453688396438425,13.783759881771092,BC
15kg_10bpm,5BC,R,Resultant,preRiCTO,28.045882203281757,29.233551333042893,3.117768729669274,1.0833581630288576,47.152108855289164,BC
15kg_10bpm,5BC,R,Vertical,preRiCTO,28.90217539817762,34.193755929667276,3.0698343975551285,1.846142447845085,45.91705870113662,BC
