cond,seg,hand,axis,app,RMSE_full,RMSE_q1,RMSE_q2,RMSE_q3,RMSE_q4,section
15kg_10bpm,13BC,L,Vertical,postRiCTO,4.375762666397617,6.031674531262931,3.4989398339309536,2.9138353874446095,4.4116294444542925,BC
15kg_10bpm,13BC,R,AP,postRiCTO,7.9194085837757555,9.568473898393153,3.124086362915651,7.942079791439525,9.249977692229702,BC
15kg_10bpm,13BC,R,ML,postRiCTO,10.584087269469318,19.220467213053595,2.952518327010647,6.057191875376466,6.02392917946282,BC
15kg_10bpm,13BC,R,Resultant,postRiCTO,3.231751727731182,3.6540227251751403,1.0389298865175296,1.3094149536542783,5.004692104368787,BC
15kg_10bpm,13BC,R,Vertical,postRiCTO,4.530704525629402,7.751717272001238,0.9577967012690376,1.2287923697784349,4.430423605826524,BC
15kg_10bpm,1BC,L,AP,postRiCTO,9.637334919249446,17.24840000478256,3.5127676155552616,3.6404567983194545,7.079783080843045,BC
15kg_10bpm,1BC,L,ML,postRiCTO,12.071689960025425,6.413115590207493,8.909837619835516,16.46638977595363,13.765780164007198,BC
15kg_10bpm,1BC,L,Resultant,postRiCTO,6.6245471837904315,4.900024490681501,4.403415037068746,2.579653636277792,11.06097478384246,BC
15kg_10bpm,1BC,L,Vertical,postRiCTO,5.889952181352761,4.779833663078708,3.1859392148562007,1.398278335974356,10.057603678795964,BC
15kg_10bpm,1BC,R,AP,postRiCTO,9.321474246481808,8.799292406822197,1.9969636288254964,11.110870963069914,11.855226843156503,BC
15kg_10bpm,1BC,R,ML,postRiCTO,14.45425076842455,26.26372525149381,9.097144008099084,6.131085527245565,5.711575020603448,BC
15kg_10bpm,1BC,R,Resultant,postRiCTO,3.963546287503141,5.206163709285683,3.204793734801904,0.8745480839615659,4.934913573592176,BC
15kg_10bpm,1BC,R,Vertical,postRiCTO,4.546378744702013,6.785109447888944,2.100326654250555,1.2550273691541065,5.5018218291247605,BC
15kg_10bpm,2BC,L,AP,postRiCTO,12.475991788430163,21.45277613497463,2.87868232203504,7.645656637982091,9.896727218828298,BC
15kg_10bpm,2BC,L,ML,postRiCTO,16.296061879989328,9.944843933709366,13.4259979130621,23.180203387778175,15.701231779565902,BC
15kg_10bpm,2BC,L,Resultant,postRiCTO,7.491087445381805,5.880585536679086,4.676511073162551,3.6330490781574776,12.288993372201377,BC
