Rx,Ry,Rz,Lx,Ly,Lz
-0.411400000000228,1.04504999999977,2.16309999999997,-0.508774999999975,-0.404374999999901,1.64497499999985
-0.208849999999983,0.97884999999992,2.20322500000009,-0.43697500000002,-0.179425000000066,1.65522499999987
0.0142000000002973,0.893250000000012,2.19225000000003,-0.349700000000092,0.135724999999753,1.60359999999998
0.225150000000007,0.795475000000267,2.12144999999997,-0.259149999999944,0.482024999999831,1.49657500000011
0.394974999999853,0.691349999999979,1.98697499999997,-0.175549999999886,0.795525000000241,1.34777500000016
0.502974999999906,0.584650000000075,1.7883249999999,-0.107425000000008,1.01837500000035,1.17034999999988
0.538125,0.476699999999997,1.52759999999988,-0.060900000000072,1.10664999999982,0.971874999999844
0.497500000000151,0.366049999999951,1.20992500000014,-0.0378250000000746,1.03547499999967,0.754925000000101
0.384999999999969,0.249900000000025,0.844275000000116,-0.0341749999999835,0.803350000000147,0.521025000000119
0.211549999999672,0.127124999999562,0.437549999999925,-0.0283999999999007,0.438675000000166,0.268975000000116
0.111399999999651,0.0641499999992634,0.224249999999926,-0.0204999999998956,0.228899999999976,0.137850000000161
