seg,residual_source,solver,success,cost,t1,d1,t2,d2,B,B_theory,B_edge_over_theory,nfev,qc_warning
9BC,id:pelvis_ty_force,least_squares,True,189543.52791596696,1.568094975002627,0.3372124823204264,2.980097498352883,0.1075930293044705,98.066,98.066,0.9548575985120866,29,
10BC,id:pelvis_ty_force,least_squares,True,711984.1614408466,1.7208153358845537,0.2356177496009684,3.1122548376529418,0.0913862751870844,98.066,98.066,0.9655180005002634,33,
11BC,id:pelvis_ty_force,least_squares,True,133950.90481718557,1.7265721308630055,0.1759774572384496,3.155080752845681,0.0912349654568582,98.066,98.066,0.9562115085248708,23,
12BC,id:pelvis_ty_force,least_squares,True,136506.32466699166,1.713926554853411,0.2326606811443426,3.040685021772764,0.1316534096231226,98.066,98.066,0.9549259725453006,36,
13BC,id:pelvis_ty_force,least_squares,True,134053.96095745324,1.629647440412432,0.2418955824539948,2.9116457531708813,0.1245248521228687,98.066,98.066,0.9571381448738204,27,
1CA,id:pelvis_ty_force,least_squares,True,285374.3648001935,1.5508931059481903,0.2262884853478496,3.15920400845114,0.7722863131848131,98.066,98.066,0.9502241630026674,19,
2CA,id:pelvis_ty_force,least_squares,True,211787.8007519224,1.644803962183758,0.269608389552091,3.1492822793900075,0.5426349047865946,98.066,98.066,0.949957731636717,27,
3CA,id:pelvis_ty_force,least_squares,True,138985.511175357,1.6238588110413277,0.3098428375427107,3.270214741534065,0.4826817121632064,98.066,98.066,0.9384807039026936,26,
4CA,id:pelvis_ty_force,least_squares,True,163494.6924630375,1.7454130340654412,0.2377052410013143,3.1562340266529545,0.7516054229412129,98.066,98.066,0.9644149448230742,36,
5CA,id:pelvis_ty_force,least_squares,True,152576.85442129817,1.7008102954186062,0.202434360964803,3.3045488516477795,0.4295312642462693,98.066,98.066,0.951525622752864,18,
6CA,id:pelvis_ty_force,least_squares,True,135123.396995974,1.7503222924603516,0.2127474701650984,3.1043748211848112,0.6522841536139753,98.066,98.066,0.9523806381226648,24,
7CA,id:pelvis_ty_force,least_squares,True,154226.23892846223,1.735268671080299,0.2652620496244265,3.3347801354502016,0.7431810242313486,98.066,98.066,0.9607506833912972,21,
9CA,id:pelvis_ty_force,least_squares,True,160198.77726163427,1.6664128067915125,0.2639029774455502,3.127650138811638,0.5399246800414647,98.066,98.066,0.9434839577977296,14,
10CA,id:pelvis_ty_force,least_squares,True,97891.88712378714,1.7837801293337363,0.2041656347848159,3.2078574420303108,0.2301243847752042,98.066,98.066,0.9539832424871524,16,
11CA,id:pelvis_ty_force,least_squares,True,85674.1275159082,1.8750845323616383,0.1027904404422494,3.127219046355149,0.5559353243107704,98.066,98.066,0.9589581075470182,19,
13CA,id:pelvis_ty_force,least_squares,True,117741.36885423993,1.7680400439480843,0.15547872137338525,3.146733041002607,0.7999999999868785,98.066,98.066,0.9495065246394687,25,
